종목코드,종목명,현재가,대비,등락률(%),매도호가,매수호가,거래량(주),거래대금(원),시가,고가,저가,액면가,통화구분,상장주식수(주),상장시가총액(원),총카운트
006140,피제이전자,"4,795","0","0.00","4,795","4,750","6,193","29,237,250","4,720","4,795","4,700","500",원(KRW),"15,000,000","71,925,000,000",
062970,피피아이,"10,200","-400","3.77","10,200","10,150","505,007","5,161,122,360","10,700","10,750","9,960","500",원(KRW),"9,308,185","94,943,487,000",
087600,픽셀플러스,"3,900","-100","2.50","3,900","3,875","22,857","88,947,715","3,940","4,105","3,845","500",원(KRW),"8,166,558","31,849,576,200",
057880,필로시스헬스케어,"1,385","-5","0.36","1,385","1,380","254,402","346,169,575","1,370","1,390","1,330","500",원(KRW),"45,633,344","63,202,181,440",
064800,필링크,"1,530","90","6.25","1,530","1,525","1,973,051","2,908,432,235","1,455","1,530","1,400","100",원(KRW),"72,111,959","110,331,297,270",
161580,필옵틱스,"12,950","-50","0.38","12,950","12,900","617,887","7,882,606,400","13,050","13,150","12,350","500",원(KRW),"18,747,095","242,774,880,250",
270520,하나금융10호스팩,"2,035","0","0.00","2,040","2,035","402,836","814,915,500","2,035","2,045","2,010","100",원(KRW),"4,602,000","9,365,070,000",
284620,하나금융11호스팩,"3,490","-335","8.76","3,495","3,490","4,241,174","15,280,212,485","3,585","3,895","3,440","100",원(KRW),"5,401,000","18,849,490,000",
320000,하나금융13호스팩,"2,075","0","0.00","0","0","0","0","0","0","0","100",원(KRW),"3,401,000","7,057,075,000",
332710,하나금융14호스팩,"2,015","0","0.00","0","0","0","0","0","0","0","100",원(KRW),"4,410,000","8,886,150,000",
341160,하나금융15호스팩,"2,035","0","0.00","2,050","2,035","290,383","589,990,620","2,035","2,045","2,025","100",원(KRW),"4,710,000","9,584,850,000",
261200,하나금융9호스팩,"2,105","0","0.00","0","0","0","0","0","0","0","100",원(KRW),"4,260,000","8,967,300,000",
067310,하나마이크론,"6,930","250","3.74","6,940","6,930","1,262,436","8,577,326,920","6,720","7,030","6,460","500",원(KRW),"27,702,312","191,977,022,160",
307160,하나머스트제6호스팩,"2,090","5","0.24","2,090","2,085","10,926","22,670,045","2,080","2,095","2,065","100",원(KRW),"4,590,000","9,593,100,000",
166090,하나머티리얼즈,"19,600","-50","0.25","19,650","19,600","230,322","4,470,911,450","19,850","20,100","18,950","500",원(KRW),"19,627,674","384,702,410,400",
136480,하림,"2,770","25","0.91","2,775","2,770","465,671","1,281,811,175","2,780","2,800","2,710","500",원(KRW),"86,945,938","240,840,248,260",
003380,하림지주,"7,860","-210","2.60","7,870","7,860","204,998","1,610,942,770","8,110","8,110","7,780","100",원(KRW),"93,584,198","735,571,796,280",
149980,하이로닉,"5,930","60","1.02","5,930","5,900","51,916","303,600,950","5,840","5,940","5,710","100",원(KRW),"14,099,995","83,612,970,350",
013030,하이록코리아,"15,500","50","0.32","15,550","15,500","19,610","302,135,900","15,600","15,600","15,300","500",원(KRW),"13,613,232","211,005,096,000",
126700,하이비젼시스템,"14,050","-100","0.71","14,150","14,050","409,337","5,794,001,400","14,350","14,500","13,850","500",원(KRW),"14,942,112","209,936,673,600",
200470,하이셈,"6,700","-120","1.76","6,710","6,700","192,051","1,279,068,770","6,850","6,850","6,500","500",원(KRW),"17,553,680","117,609,656,000",
106080,하이소닉,"3,330","0","0.00","0","0","0","0","0","0","0","1,000",원(KRW),"14,762,358","49,158,652,140",
317240,하이제4호스팩,"2,050","-45","2.15","2,070","2,050","149","304,900","2,045","2,070","2,045","100",원(KRW),"4,400,000","9,020,000,000",
340120,하이제5호스팩,"2,035","0","0.00","2,035","2,025","11","22,235","2,020","2,035","2,020","100",원(KRW),"5,020,000","10,215,700,000",
221840,하이즈항공,"5,360","-70","1.29","5,370","5,360","84,391","447,001,380","5,410","5,430","5,230","500",원(KRW),"17,696,167","94,851,455,120",
106190,하이텍팜,"10,900","300","2.83","10,900","10,850","87,386","941,277,600","10,600","11,000","10,500","500",원(KRW),"7,088,782","77,267,723,800",
066130,하츠,"7,970","-30","0.38","7,980","7,970","253,790","2,024,362,710","8,000","8,060","7,870","500",원(KRW),"12,800,000","102,016,000,000",
004590,한국가구,"4,175","5","0.12","4,175","4,140","3,446","14,289,755","4,170","4,260","4,130","100",원(KRW),"15,000,000","62,625,000,000",
039340,한국경제TV,"4,400","-60","1.35","4,415","4,400","61,795","271,938,620","4,460","4,490","4,370","500",원(KRW),"23,000,000","101,200,000,000",
034950,한국기업평가,"60,000","-100","0.17","60,000","59,900","2,758","165,227,400","60,100","60,200","59,600","5,000",원(KRW),"4,540,514","272,430,840,000",
222980,한국맥널티,"6,490","-60","0.92","6,510","6,490","54,827","353,966,800","6,550","6,630","6,330","500",원(KRW),"9,950,000","64,575,500,000",
318000,한국바이오젠,"7,050","-190","2.62","7,050","7,040","4,177,553","32,196,858,120","7,730","8,150","7,050","200",원(KRW),"8,129,825","57,315,266,250",
256840,한국비엔씨,"2,255","-80","3.43","2,260","2,255","1,252,883","2,826,912,000","2,330","2,375","2,190","100",원(KRW),"46,213,967","104,212,495,585",
025550,한국선재,"2,855","-15","0.52","2,865","2,855","139,177","396,494,000","2,895","2,900","2,815","500",원(KRW),"24,522,254","70,011,035,170",
023890,한국아트라스비엑스,"50,200","100","0.20","50,300","50,200","175","8,798,000","50,100","50,600","49,900","1,000",원(KRW),"9,150,000","459,330,000,000",
017890,한국알콜,"8,590","240","2.87","8,600","8,590","1,456,527","12,413,382,430","8,320","8,710","8,260","500",원(KRW),"21,605,760","185,593,478,400",
080720,한국유니온제약,"13,950","950","7.31","13,950","13,900","982,291","13,509,884,500","12,900","14,650","12,800","500",원(KRW),"5,903,728","82,357,005,600",
063570,한국전자금융,"7,720","-180","2.28","7,740","7,720","158,196","1,228,992,740","7,900","7,940","7,670","500",원(KRW),"34,147,728","263,620,460,160",
041460,한국전자인증,"4,320","-60","1.37","4,360","4,320","84,259","364,241,785","4,380","4,470","4,120","500",원(KRW),"21,459,249","92,703,955,680",
101680,한국정밀기계,"2,515","0","0.00","0","0","0","0","0","0","0","500",원(KRW),"8,404,000","21,136,060,000",
039740,한국정보공학,"3,100","35","1.14","3,100","3,080","3,312","10,278,840","3,080","3,155","3,075","500",원(KRW),"8,018,397","24,857,030,700",
053300,한국정보인증,"3,670","-15","0.41","3,675","3,670","37,178","135,990,630","3,685","3,690","3,615","500",원(KRW),"31,165,000","114,375,550,000",
025770,한국정보통신,"7,460","-70","0.93","7,460","7,450","63,362","471,689,110","7,540","7,560","7,380","500",원(KRW),"37,444,271","279,334,261,660",
271740,한국제5호스팩,"2,050","-10","0.49","2,055","2,050","25,228","51,717,405","2,055","2,055","2,050","100",원(KRW),"4,000,000","8,200,000,000",
281410,한국제6호스팩,"2,070","0","0.00","2,070","2,065","0","0","0","0","0","100",원(KRW),"4,510,000","9,335,700,000",
291210,한국제7호스팩,"2,080","0","0.00","2,080","2,070","116","240,130","2,070","2,080","2,070","100",원(KRW),"5,060,000","10,524,800,000",
310870,한국제8호스팩,"2,065","20","0.98","2,065","2,045","13","26,625","2,065","2,065","2,045","100",원(KRW),"3,420,000","7,062,300,000",
023760,한국캐피탈,"523","-2","0.38","525","523","246,564","129,840,042","525","529","523","500",원(KRW),"315,609,576","165,063,808,248",
054040,한국컴퓨터,"2,975","-20","0.67","2,980","2,975","22,352","66,677,590","2,995","3,000","2,960","500",원(KRW),"16,071,290","47,812,087,750",
050540,한국코퍼레이션,"1,660","0","0.00","1,660","1,655","19,391","32,127,205","1,670","1,725","1,630","500",원(KRW),"38,785,593","64,384,084,380",
021650,한국큐빅,"2,775","-30","1.07","2,775","2,770","89,347","245,955,610","2,805","2,805","2,715","500",원(KRW),"16,350,563","45,372,812,325",
053590,한국테크놀로지,"1,780","-75","4.04","1,780","1,775","360,207","641,366,115","1,845","1,850","1,755","500",원(KRW),"74,802,615","133,148,654,700",
037230,한국팩키지,"2,360","50","2.16","2,370","2,360","284,225","665,825,200","2,300","2,385","2,300","500",원(KRW),"25,000,000","59,000,000,000",
030520,한글과컴퓨터,"10,550","150","1.44","10,550","10,500","115,681","1,202,411,800","10,400","10,550","10,200","500",원(KRW),"24,440,319","257,845,365,450",
052600,한네트,"3,255","-10","0.31","3,255","3,250","98,725","322,375,000","3,265","3,330","3,205","500",원(KRW),"11,563,700","37,639,843,500",
256150,한독크린텍,"17,550","0","0.00","17,550","17,500","65,768","1,138,527,100","17,550","17,700","16,900","500",원(KRW),"4,021,000","70,568,550,000",
092460,한라IMS,"6,900","-80","1.15","6,920","6,900","5,308","36,562,680","7,050","7,050","6,860","500",원(KRW),"11,744,978","81,040,348,200",
222810,한류AI센터,"770","-34","4.23","771","770","1,525,687","1,178,693,823","799","809","749","100",원(KRW),"29,320,889","22,577,084,530",
039670,한류타임즈,"917","0","0.00","0","0","0","0","0","0","0","500",원(KRW),"59,922,652","54,949,071,884",
047080,한빛소프트,"2,890","-10","0.34","2,890","2,880","68,329","196,390,535","2,900","2,940","2,840","500",원(KRW),"24,779,836","71,613,726,040",
070300,한솔시큐어,"7,090","10","0.14","7,090","7,080","19,476","138,346,470","7,150","7,150","7,000","500",원(KRW),"7,366,074","52,225,464,660",
221610,한솔씨앤피,"14,400","-250","1.71","14,450","14,400","42,764","621,671,650","14,700","14,800","14,350","500",원(KRW),"3,993,673","57,508,891,200",
070590,한솔인티큐브,"3,200","115","3.73","3,205","3,200","88,858","285,394,410","3,090","3,310","3,070","500",원(KRW),"13,879,521","44,414,467,200",
226440,한송네오텍,"1,585","240","17.84","1,585","1,580","41,856,184","63,422,836,985","1,315","1,630","1,315","100",원(KRW),"40,020,544","63,432,562,240",
042520,한스바이오메드,"25,100","-100","0.40","25,100","25,050","80,182","2,002,026,750","25,300","25,350","24,650","500",원(KRW),"9,902,454","248,551,595,400",
078350,한양디지텍,"5,250","-80","1.50","5,280","5,250","56,590","301,659,460","5,580","5,580","5,180","500",원(KRW),"10,000,000","52,500,000,000",
045100,한양이엔지,"11,450","-50","0.43","11,450","11,400","102,848","1,174,151,450","11,600","11,700","11,200","500",원(KRW),"18,000,000","206,100,000,000",
046110,한일네트웍스,"4,545","-15","0.33","4,545","4,520","35,177","158,183,770","4,600","4,600","4,455","500",원(KRW),"11,954,227","54,331,961,715",
024740,한일단조,"1,670","10","0.60","1,675","1,670","491,256","815,124,615","1,655","1,690","1,625","500",원(KRW),"29,891,328","49,918,517,760",
005860,한일사료,"1,825","5","0.27","1,825","1,820","248,146","448,668,830","1,830","1,845","1,780","500",원(KRW),"39,403,685","71,911,725,125",
123840,한일진공,"914","4","0.44","915","914","229,339","206,285,314","905","917","886","100",원(KRW),"56,205,977","51,372,262,978",
007770,한일화학,"11,500","-50","0.43","11,500","11,450","6,242","71,545,600","11,450","11,600","11,350","500",원(KRW),"3,510,000","40,365,000,000",
079170,한창산업,"5,630","-40","0.71","5,670","5,630","27,237","154,457,150","5,670","5,780","5,580","500",원(KRW),"5,200,000","29,276,000,000",
086960,한컴MDS,"11,400","-50","0.44","11,400","11,350","19,898","224,306,250","11,450","11,550","11,100","500",원(KRW),"8,828,608","100,646,131,200",
054920,한컴위드,"2,995","45","1.53","2,995","2,990","106,860","317,466,365","2,950","3,005","2,900","500",원(KRW),"28,217,081","84,510,157,595",
002680,한탑,"2,080","10","0.48","2,080","2,070","31,539","65,066,240","2,095","2,095","2,035","500",원(KRW),"20,800,000","43,264,000,000",
066110,한프,"329","-38","10.35","331","329","9,840,096","3,476,782,876","378","400","324","500",원(KRW),"52,799,600","17,371,068,400",
317320,한화에스비아이스팩,"3,380","35","1.05","3,385","3,380","655,703","2,222,213,865","3,370","3,465","3,325","100",원(KRW),"4,360,000","14,736,800,000",
279410,한화에이스스팩4호,"2,055","0","0.00","2,055","2,045","11,041","22,599,085","2,045","2,055","2,045","100",원(KRW),"3,495,000","7,182,225,000",
340440,한화플러스제1호스팩,"2,040","-5","0.24","2,040","2,035","36","73,295","2,040","2,045","2,030","100",원(KRW),"4,710,000","9,608,400,000",
102210,해덕파워웨이,"1,100","0","0.00","0","0","0","0","0","0","0","100",원(KRW),"73,696,405","81,066,045,500",
220630,해마로푸드서비스,"3,005","-70","2.28","3,005","3,000","944,896","2,864,397,710","3,090","3,140","2,910","100",원(KRW),"96,801,692","290,889,084,460",
034810,해성산업,"9,920","50","0.51","9,920","9,850","5,958","58,409,140","9,870","9,970","9,690","500",원(KRW),"9,780,000","97,017,600,000",
076610,해성옵틱스,"2,570","5","0.19","2,570","2,565","2,908,545","7,346,802,870","2,565","2,620","2,420","500",원(KRW),"30,989,561","79,643,171,770",
220180,핸디소프트,"2,355","40","1.73","2,355","2,350","30,237","70,911,630","2,390","2,390","2,310","500",원(KRW),"19,400,000","45,687,000,000",
008800,행남사,"1,770","0","0.00","0","0","0","0","0","0","0","500",원(KRW),"45,628,344","80,762,168,880",
900270,헝셩그룹,"975","-17","1.71","976","975","1,101,790","1,072,855,972","992","992","959","0",중국위안(CNY),"80,000,000","78,000,000,000",
084990,헬릭스미스,"62,100","-4,300","6.48","62,200","62,100","1,313,782","82,001,404,500","66,100","66,400","59,500","500",원(KRW),"21,415,088","1,329,876,964,800",
170030,현대공업,"4,920","70","1.44","4,925","4,920","668,554","3,255,954,240","4,920","4,960","4,755","500",원(KRW),"15,340,000","75,472,800,000",
048410,현대바이오,"12,950","300","2.37","13,000","12,950","382,772","4,872,653,100","12,650","13,000","12,450","500",원(KRW),"35,915,877","465,110,607,150",
016790,현대사료,"12,600","-50","0.40","12,700","12,600","22,636","285,729,300","12,650","12,900","12,450","500",원(KRW),"6,150,486","77,496,123,600",
039010,현대통신,"7,450","20","0.27","7,450","7,420","25,477","189,079,880","7,430","7,530","7,350","500",원(KRW),"8,625,000","64,256,250,000",
092300,현우산업,"3,510","-10","0.28","3,510","3,500","55,471","193,240,165","3,480","3,515","3,455","500",원(KRW),"15,302,527","53,711,869,770",
053660,현진소재,"766","-12","1.54","766","765","687,924","529,516,408","781","809","758","500",원(KRW),"53,201,003","40,751,968,298",
011080,형지I&C,"566","6","1.07","566","565","77,304","43,991,676","565","588","551","500",원(KRW),"38,955,668","22,048,908,088",
060560,홈센타홀딩스,"1,290","-15","1.15","1,300","1,290","84,128","108,870,975","1,305","1,320","1,275","500",원(KRW),"85,113,017","109,795,791,930",
064240,홈캐스트,"4,750","55","1.17","4,750","4,740","131,338","619,494,655","4,715","4,775","4,625","500",원(KRW),"33,094,756","157,200,091,000",
039610,화성밸브,"6,420","130","2.07","6,420","6,410","98,165","615,207,100","6,290","6,420","6,160","500",원(KRW),"10,410,400","66,834,768,000",
126640,화신정공,"1,305","40","3.16","1,305","1,300","894,174","1,144,597,005","1,280","1,305","1,245","100",원(KRW),"36,373,887","47,467,922,535",
086250,화신테크,"4,265","0","0.00","4,265","4,260","1,261,455","5,402,387,070","4,295","4,380","4,185","500",원(KRW),"17,196,478","73,342,978,670",
204630,화이브라더스코리아,"2,525","-25","0.98","2,535","2,525","41,568","105,631,120","2,580","2,595","2,510","100",원(KRW),"28,613,475","72,249,024,375",
061250,화일약품,"7,030","220","3.23","7,040","7,030","829,596","5,822,605,160","6,750","7,180","6,710","500",원(KRW),"17,293,149","121,570,837,470",
134780,화진,"3,060","0","0.00","0","0","0","0","0","0","0","500",원(KRW),"24,039,448","73,560,710,880",
097870,효성오앤비,"6,100","-180","2.87","6,160","6,100","16,844","103,615,830","6,220","6,290","6,060","500",원(KRW),"8,490,000","51,789,000,000",
050090,휘닉스소재,"662","-4","0.60","662","660","370,367","243,528,607","679","679","636","500",원(KRW),"69,138,942","45,769,979,604",
290270,휴네시온,"5,160","20","0.39","5,170","5,160","104,960","535,020,570","5,180","5,180","5,020","500",원(KRW),"9,607,672","49,575,587,520",
090710,휴림로봇,"915","-13","1.40","916","915","968,324","882,757,258","923","935","898","200",원(KRW),"83,049,144","75,989,966,760",
205470,휴마시스,"1,370","35","2.62","1,370","1,365","766,410","1,040,670,245","1,335","1,375","1,325","100",원(KRW),"28,223,827","38,666,642,990",
115160,휴맥스,"5,120","0","0.00","5,130","5,120","60,724","307,111,010","5,120","5,170","4,990","500",원(KRW),"23,911,798","122,428,405,760",
028080,휴맥스홀딩스,"3,140","-45","1.41","3,185","3,140","3,505","11,018,080","3,245","3,245","3,130","500",원(KRW),"12,577,506","39,493,368,840",
200670,휴메딕스,"20,600","100","0.49","20,650","20,600","11,703","239,796,350","20,500","20,700","20,250","500",원(KRW),"9,971,194","205,406,596,400",
